,aln_seqSim,aln_seqIdn,subfamily,CGN,paralog
1057,0.462585034014,0.69387755102,GNAO,G.h1ha.05,0.6875
1058,0.537128595201,0.634146341463,GNAT3,G.h1ha.05,0.6875
1059,0.646718937525,0.794117647059,GNAS2,G.h1ha.05,0.6875
1060,0.922352941176,0.960784313725,GNAZ,G.h1ha.05,0.6875
1061,0.347614334387,0.59649122807,GNA13,G.h1ha.05,0.6875
1062,0.865698729583,0.931034482759,GNAL,G.h1ha.05,0.6875
1063,0.870834060326,0.929824561404,GNAI3,G.h1ha.05,0.6875
1064,0.842342342342,0.918918918919,GNA11,G.h1ha.05,0.6875
1065,0.390259811165,0.631578947368,GNA12,G.h1ha.05,0.6875
1066,0.18311475956,0.441176470588,GNAS2,G.h1ha.06,0.0625
1067,0.590179663222,0.794117647059,GNAS2,G.h1ha.07,0.0625
1068,0.0350025652048,0.264705882353,GNAS2,G.h1ha.08,0.0625
1069,0.0722255572367,0.323529411765,GNAS2,G.h1ha.09,0.0625
1070,0.0511271602144,0.264705882353,GNAS2,G.h1ha.10,0.0625
1071,0.0542614062146,0.264705882353,GNAS2,G.h1ha.11,0.0625
1072,0.0686274509804,0.264705882353,GNAS2,G.h1ha.12,0.0625
1073,0.0704635414625,0.294117647059,GNAS2,G.h1ha.13,0.0625
1074,0.0642326931346,0.294117647059,GNAS2,G.h1ha.14,0.0625
1075,0.0550208884617,0.264705882353,GNAS2,G.h1ha.15,0.0625
1076,0.074302145132,0.294117647059,GNAS2,G.h1ha.16,0.0625
1077,0.0573530336318,0.264705882353,GNAS2,G.h1ha.17,0.0625
1078,0.0766653632886,0.294117647059,GNAS2,G.h1ha.18,0.0625
1079,0.0674458419021,0.264705882353,GNAS2,G.h1ha.19,0.0625
1080,0.067401891586,0.264705882353,GNAS2,G.h1ha.20,0.0625
1081,0.40950137592,0.672727272727,GNAT2,H.HA.01,0.375
1082,0.896616541353,0.947368421053,GNAI3,H.HA.01,0.375
1083,0.776026772989,0.862068965517,GNAQ,H.HA.01,0.375
1084,0.853619517057,0.925,GNA15,H.HA.01,0.375
1085,0.0693551662932,0.264705882353,GNAS2,H.HA.01,0.375
1086,0.892407688365,0.959183673469,GNAT1,H.HA.01,0.375
1087,0.642768261642,0.777777777778,GNA14,H.HA.01,0.375
1088,0.92383107089,0.961538461538,GNAI1,H.HA.01,0.375
1089,0.792792792793,0.891891891892,GNA11,H.HA.01,0.375
1090,0.38150645689,0.637931034483,GNAL,H.HA.01,0.375
1091,0.922352941176,0.960784313725,GNAZ,H.HA.01,0.375
1092,0.230679511165,0.491228070175,GNA13,H.HA.01,0.375
1093,0.505952380952,0.714285714286,GNAO,H.HA.01,0.375
1094,0.430201291357,0.658536585366,GNAT3,H.HA.01,0.375
1095,0.311027958098,0.561403508772,GNA12,H.HA.01,0.375
1096,1.0,1.0,GNAI2,H.HA.01,0.375
1097,0.910281020838,0.959183673469,GNAT1,H.HA.02,0.6875
1098,0.921616161616,0.945454545455,GNAT2,H.HA.02,0.6875
1099,0.920873565165,0.934782608696,GNAI2,H.HA.02,0.6875
1100,0.679635681524,0.736842105263,GNAI3,H.HA.02,0.6875
1101,0.0545861714415,0.264705882353,GNAS2,H.HA.02,0.6875
1102,0.900371244504,0.942307692308,GNAI1,H.HA.02,0.6875
1103,0.842342342342,0.918918918919,GNA11,H.HA.02,0.6875
1104,0.920769230769,0.95,GNA15,H.HA.02,0.6875
1105,0.813664679569,0.896551724138,GNAQ,H.HA.02,0.6875
1106,0.710101010101,0.844444444444,GNA14,H.HA.02,0.6875
1107,0.214884735997,0.456140350877,GNA13,H.HA.02,0.6875
1108,0.419899866466,0.632653061224,GNAO,H.HA.02,0.6875
1109,0.875548193676,0.921568627451,GNAZ,H.HA.02,0.6875
1110,0.758360000513,0.844827586207,GNAL,H.HA.02,0.6875
1111,0.796570543204,0.878048780488,GNAT3,H.HA.02,0.6875
1112,0.384649317395,0.631578947368,GNA12,H.HA.02,0.6875
1113,0.896616541353,0.947368421053,GNAI3,H.HA.03,0.5625
1114,0.959183673469,0.979591836735,GNAT1,H.HA.03,0.5625
1115,0.351503759398,0.59649122807,GNA13,H.HA.03,0.5625
1116,0.462805745941,0.69387755102,GNAO,H.HA.03,0.5625
1117,0.941176470588,0.970588235294,GNAS2,H.HA.03,0.5625
1118,0.917457358562,0.961538461538,GNAI1,H.HA.03,0.5625
1119,0.844705694848,0.926829268293,GNAT3,H.HA.03,0.5625
1120,0.842342342342,0.918918918919,GNA11,H.HA.03,0.5625
1121,0.640713309275,0.5,GNA15,H.HA.03,0.5625
1122,0.963636363636,0.981818181818,GNAT2,H.HA.03,0.5625
1123,0.922352941176,0.960784313725,GNAZ,H.HA.03,0.5625
1124,0.833635813672,0.913793103448,GNAQ,H.HA.03,0.5625
1125,0.710101010101,0.844444444444,GNA14,H.HA.03,0.5625
1126,0.394736842105,0.631578947368,GNA12,H.HA.03,0.5625
1127,0.754123502461,0.879310344828,GNAL,H.HA.03,0.5625
1128,1.0,1.0,GNAI2,H.HA.03,0.5625
1129,0.64416912047,0.853658536585,GNAT3,H.HA.04,0.4375
1130,0.906951871658,0.941176470588,GNAS2,H.HA.04,0.4375
1131,0.568941746682,0.818181818182,GNAT2,H.HA.04,0.4375
1132,0.404149731672,0.649122807018,GNA12,H.HA.04,0.4375
1133,0.896616541353,0.947368421053,GNAI3,H.HA.04,0.4375
1134,0.284711779449,0.473684210526,GNA13,H.HA.04,0.4375
1135,0.478758417294,0.69387755102,GNAO,H.HA.04,0.4375
1136,0.90843709312,0.961538461538,GNAI1,H.HA.04,0.4375
1137,0.842342342342,0.918918918919,GNA11,H.HA.04,0.4375
1138,0.687676767677,0.822222222222,GNA14,H.HA.04,0.4375
1139,0.814761040532,0.896551724138,GNAQ,H.HA.04,0.4375
1140,0.959183673469,0.979591836735,GNAT1,H.HA.04,0.4375
1141,0.784947626745,0.896551724138,GNAL,H.HA.04,0.4375
1142,1.0,1.0,GNAI2,H.HA.04,0.4375
1143,0.884705882353,0.941176470588,GNAZ,H.HA.04,0.4375
1144,0.812700248632,0.925,GNA15,H.HA.04,0.4375
1145,0.876691729323,0.929824561404,GNAI3,H.HA.05,0.4375
1146,0.796612220206,0.879310344828,GNAQ,H.HA.05,0.4375
1147,0.486499929728,0.714285714286,GNAO,H.HA.05,0.4375
1148,0.92383107089,0.961538461538,GNAI1,H.HA.05,0.4375
1149,0.765923061042,0.879310344828,GNAL,H.HA.05,0.4375
1150,0.646464646465,0.777777777778,GNA14,H.HA.05,0.4375
1151,0.937091019548,0.959183673469,GNAT1,H.HA.05,0.4375
1152,0.649861691619,0.80487804878,GNAT3,H.HA.05,0.4375
1153,0.81029343351,0.818181818182,GNAT2,H.HA.05,0.4375
1154,0.925217391304,0.934782608696,GNAI2,H.HA.05,0.4375
1155,0.321838221476,0.529411764706,GNAS2,H.HA.05,0.4375
1156,0.640068073034,0.7,GNA15,H.HA.05,0.4375
1157,0.711711711712,0.783783783784,GNA11,H.HA.05,0.4375
1158,0.347902851546,0.59649122807,GNA13,H.HA.05,0.4375
1159,0.878117647059,0.921568627451,GNAZ,H.HA.05,0.4375
1160,0.408388976806,0.649122807018,GNA12,H.HA.05,0.4375
1161,0.919965548632,0.963636363636,GNAT2,H.HA.06,0.375
1162,0.701402275061,0.862068965517,GNAL,H.HA.06,0.375
1163,0.884705882353,0.941176470588,GNAZ,H.HA.06,0.375
1164,0.92383107089,0.961538461538,GNAI1,H.HA.06,0.375
1165,1.0,1.0,GNAI2,H.HA.06,0.375
1166,0.857795341416,0.929824561404,GNAI3,H.HA.06,0.375
1167,0.437300974283,0.673469387755,GNAO,H.HA.06,0.375
1168,0.802177858439,0.896551724138,GNAQ,H.HA.06,0.375
1169,0.324461623021,0.473684210526,GNA12,H.HA.06,0.375
1170,0.142062446643,0.294117647059,GNAS2,H.HA.06,0.375
1171,0.959183673469,0.979591836735,GNAT1,H.HA.06,0.375
1172,0.871753664223,0.951219512195,GNAT3,H.HA.06,0.375
1173,0.666498316498,0.822222222222,GNA14,H.HA.06,0.375
1174,0.313359073982,0.561403508772,GNA13,H.HA.06,0.375
1175,0.360868328407,0.575,GNA15,H.HA.06,0.375
1176,0.746246246246,0.864864864865,GNA11,H.HA.06,0.375
1177,0.792691291373,0.853658536585,GNAT3,H.HA.07,0.5625
1178,0.448406365958,0.69387755102,GNAO,H.HA.07,0.5625
1179,0.88064518957,0.941176470588,GNAS2,H.HA.07,0.5625
1180,0.871978853576,0.941176470588,GNAZ,H.HA.07,0.5625
1181,1.0,1.0,GNAI2,H.HA.07,0.5625
1182,0.959183673469,0.979591836735,GNAT1,H.HA.07,0.5625
1183,0.415115210223,0.649122807018,GNA12,H.HA.07,0.5625
1184,0.916705043872,0.961538461538,GNAI1,H.HA.07,0.5625
1185,0.690027951359,0.822222222222,GNA14,H.HA.07,0.5625
1186,0.863408521303,0.929824561404,GNAI3,H.HA.07,0.5625
1187,0.833635813672,0.913793103448,GNAQ,H.HA.07,0.5625
1188,0.814761040532,0.896551724138,GNAL,H.HA.07,0.5625
1189,0.842342342342,0.918918918919,GNA11,H.HA.07,0.5625
1190,0.77086266437,0.745454545455,GNAT2,H.HA.07,0.5625
1191,0.372807017544,0.614035087719,GNA13,H.HA.07,0.5625
1192,0.817701255685,0.9,GNA15,H.HA.07,0.5625
1193,0.862412857414,0.921568627451,GNAZ,H.HA.08,0.375
1194,0.7733619719,0.879310344828,GNAL,H.HA.08,0.375
1195,0.779949597287,0.853658536585,GNAT3,H.HA.08,0.375
1196,0.384229003865,0.631578947368,GNA12,H.HA.08,0.375
1197,0.772525252525,0.781818181818,GNAT2,H.HA.08,0.375
1198,0.756443527927,0.676470588235,GNAS2,H.HA.08,0.375
1199,0.833635813672,0.913793103448,GNAQ,H.HA.08,0.375
1200,0.823768115942,0.826086956522,GNAI2,H.HA.08,0.375
1201,0.637222065373,0.8,GNA14,H.HA.08,0.375
1202,0.842342342342,0.918918918919,GNA11,H.HA.08,0.375
1203,0.295715425127,0.561403508772,GNA13,H.HA.08,0.375
1204,0.882818918635,0.938775510204,GNAT1,H.HA.08,0.375
1205,0.275344136562,0.625,GNA15,H.HA.08,0.375
1206,0.863528899114,0.923076923077,GNAI1,H.HA.08,0.375
1207,0.495988667576,0.714285714286,GNAO,H.HA.08,0.375
1208,0.843859649123,0.912280701754,GNAI3,H.HA.08,0.375
1209,0.558860196898,0.756097560976,GNAT3,H.HA.09,0.3125
1210,1.0,1.0,GNAZ,H.HA.09,0.3125
1211,0.847744360902,0.912280701754,GNAI3,H.HA.09,0.3125
1212,0.452811950354,0.741379310345,GNAL,H.HA.09,0.3125
1213,0.833635813672,0.913793103448,GNAQ,H.HA.09,0.3125
1214,0.842342342342,0.918918918919,GNA11,H.HA.09,0.3125
1215,0.228268097023,0.526315789474,GNA12,H.HA.09,0.3125
1216,1.0,1.0,GNAI2,H.HA.09,0.3125
1217,0.209590278012,0.55,GNA15,H.HA.09,0.3125
1218,0.566326530612,0.755102040816,GNAO,H.HA.09,0.3125
1219,0.513957834638,0.735294117647,GNAS2,H.HA.09,0.3125
1220,0.548321918284,0.527272727273,GNAT2,H.HA.09,0.3125
1221,0.590023838426,0.755102040816,GNAT1,H.HA.09,0.3125
1222,0.650909090909,0.8,GNA14,H.HA.09,0.3125
1223,0.916705043872,0.961538461538,GNAI1,H.HA.09,0.3125
1224,0.143543569983,0.350877192982,GNA13,H.HA.09,0.3125
1225,0.809529846793,0.829268292683,GNAT3,H.HA.10,0.3125
1226,1.0,1.0,GNAI2,H.HA.10,0.3125
1227,0.813664679569,0.896551724138,GNAL,H.HA.10,0.3125
1228,0.896616541353,0.947368421053,GNAI3,H.HA.10,0.3125
1229,1.0,1.0,GNAS2,H.HA.10,0.3125
1230,0.939987055455,0.980392156863,GNAZ,H.HA.10,0.3125
1231,0.363146692539,0.614035087719,GNA12,H.HA.10,0.3125
1232,0.718803418803,0.85,GNA15,H.HA.10,0.3125
1233,0.916134082005,0.961538461538,GNAI1,H.HA.10,0.3125
1234,0.833635813672,0.913793103448,GNAQ,H.HA.10,0.3125
1235,0.959183673469,0.979591836735,GNAT1,H.HA.10,0.3125
1236,0.710101010101,0.844444444444,GNA14,H.HA.10,0.3125
1237,0.842342342342,0.918918918919,GNA11,H.HA.10,0.3125
1238,0.377867316993,0.614035087719,GNA13,H.HA.10,0.3125
1239,0.449677832445,0.69387755102,GNAO,H.HA.10,0.3125
1240,0.873905723906,0.745454545455,GNAT2,H.HA.10,0.3125
1241,0.401741632487,0.649122807018,GNA12,H.HA.11,0.5
1242,0.793920847115,0.879310344828,GNAL,H.HA.11,0.5
1243,0.842342342342,0.918918918919,GNA11,H.HA.11,0.5
1244,1.0,1.0,GNAI2,H.HA.11,0.5
1245,0.939987055455,0.980392156863,GNAZ,H.HA.11,0.5
1246,0.870512820513,0.775,GNA15,H.HA.11,0.5
1247,0.833635813672,0.913793103448,GNAQ,H.HA.11,0.5
1248,0.941176470588,0.970588235294,GNAS2,H.HA.11,0.5
1249,0.842682926829,0.780487804878,GNAT3,H.HA.11,0.5
1250,0.710101010101,0.844444444444,GNA14,H.HA.11,0.5
1251,0.959183673469,0.979591836735,GNAT1,H.HA.11,0.5
1252,0.896616541353,0.947368421053,GNAI3,H.HA.11,0.5
1253,0.963636363636,0.981818181818,GNAT2,H.HA.11,0.5
1254,0.477040816327,0.69387755102,GNAO,H.HA.11,0.5
1255,0.379321659697,0.59649122807,GNA13,H.HA.11,0.5
1256,0.916134082005,0.961538461538,GNAI1,H.HA.11,0.5
1257,0.794117647059,0.705882352941,GNAZ,H.HA.12,0.75
1258,0.85806869343,0.90243902439,GNAT3,H.HA.12,0.75
1259,0.954334381053,0.95652173913,GNAI2,H.HA.12,0.75
1260,0.878780847521,0.929824561404,GNAI3,H.HA.12,0.75
1261,0.790730094884,0.864864864865,GNA11,H.HA.12,0.75
1262,0.802177858439,0.896551724138,GNAL,H.HA.12,0.75
1263,0.773698715142,0.879310344828,GNAQ,H.HA.12,0.75
1264,0.941286200976,0.961538461538,GNAI1,H.HA.12,0.75
1265,0.86612917937,0.911764705882,GNAS2,H.HA.12,0.75
1266,0.464826109183,0.69387755102,GNAO,H.HA.12,0.75
1267,0.327288646605,0.508771929825,GNA13,H.HA.12,0.75
1268,0.908299823322,0.927272727273,GNAT2,H.HA.12,0.75
1269,0.906883915904,0.959183673469,GNAT1,H.HA.12,0.75
1270,0.710101010101,0.844444444444,GNA14,H.HA.12,0.75
1271,0.840418828209,0.875,GNA15,H.HA.12,0.75
1272,0.279532719904,0.40350877193,GNA12,H.HA.12,0.75
1273,0.796860493497,0.896551724138,GNAQ,H.HA.13,0.375
1274,0.896616541353,0.947368421053,GNAI3,H.HA.13,0.375
1275,0.538265306122,0.673469387755,GNAT1,H.HA.13,0.375
1276,0.842342342342,0.918918918919,GNA11,H.HA.13,0.375
1277,0.931528059775,0.961538461538,GNAI1,H.HA.13,0.375
1278,1.0,1.0,GNAI2,H.HA.13,0.375
1279,0.680202020202,0.822222222222,GNA14,H.HA.13,0.375
1280,0.895250864492,0.951219512195,GNAT3,H.HA.13,0.375
1281,0.493802134212,0.714285714286,GNAO,H.HA.13,0.375
1282,0.960784313725,0.980392156863,GNAZ,H.HA.13,0.375
1283,0.963636363636,0.981818181818,GNAT2,H.HA.13,0.375
1284,0.601426024955,0.764705882353,GNAS2,H.HA.13,0.375
1285,0.771203871748,0.879310344828,GNAL,H.HA.13,0.375
1286,0.363823875895,0.614035087719,GNA13,H.HA.13,0.375
1287,0.245832512267,0.315789473684,GNA12,H.HA.13,0.375
1288,0.95,0.975,GNA15,H.HA.13,0.375
1289,0.710101010101,0.844444444444,GNA14,H.HA.14,1.0
1290,0.842342342342,0.918918918919,GNA11,H.HA.14,1.0
1291,0.960784313725,0.980392156863,GNAZ,H.HA.14,1.0
1292,0.805257331402,0.90243902439,GNAT3,H.HA.14,1.0
1293,0.959183673469,0.979591836735,GNAT1,H.HA.14,1.0
1294,1.0,1.0,GNAI2,H.HA.14,1.0
1295,0.758426701262,0.879310344828,GNAL,H.HA.14,1.0
1296,0.863408521303,0.929824561404,GNAI3,H.HA.14,1.0
1297,0.931528059775,0.961538461538,GNAI1,H.HA.14,1.0
1298,0.953183773249,0.970588235294,GNAS2,H.HA.14,1.0
1299,0.80671842317,0.896551724138,GNAQ,H.HA.14,1.0
1300,0.95,0.975,GNA15,H.HA.14,1.0
1301,0.963636363636,0.981818181818,GNAT2,H.HA.14,1.0
1302,0.482942364743,0.69387755102,GNAO,H.HA.14,1.0
1303,0.389213308119,0.649122807018,GNA12,H.HA.14,1.0
1304,0.365842855586,0.614035087719,GNA13,H.HA.14,1.0
1305,0.915399442015,0.961538461538,GNAI1,H.HA.15,0.375
1306,0.896616541353,0.947368421053,GNAI3,H.HA.15,0.375
1307,0.959183673469,0.979591836735,GNAT1,H.HA.15,0.375
1308,0.905128205128,0.875,GNA15,H.HA.15,0.375
1309,0.786448880823,0.896551724138,GNAL,H.HA.15,0.375
1310,1.0,1.0,GNAI2,H.HA.15,0.375
1311,0.780342015738,0.636363636364,GNAT2,H.HA.15,0.375
1312,0.710101010101,0.844444444444,GNA14,H.HA.15,0.375
1313,0.842342342342,0.918918918919,GNA11,H.HA.15,0.375
1314,0.470575993943,0.69387755102,GNAO,H.HA.15,0.375
1315,0.817604355717,0.913793103448,GNAQ,H.HA.15,0.375
1316,0.465538847118,0.649122807018,GNA12,H.HA.15,0.375
1317,0.737774483967,0.647058823529,GNAS2,H.HA.15,0.375
1318,0.429511278195,0.649122807018,GNA13,H.HA.15,0.375
1319,0.952015419696,0.980392156863,GNAZ,H.HA.15,0.375
1320,0.716980197657,0.853658536585,GNAT3,H.HA.15,0.375
1321,0.896616541353,0.947368421053,GNAI3,H.HA.16,0.375
1322,0.842342342342,0.918918918919,GNA11,H.HA.16,0.375
1323,0.961538461538,0.980769230769,GNAI1,H.HA.16,0.375
1324,0.963636363636,0.981818181818,GNAT2,H.HA.16,0.375
1325,0.347639693821,0.561403508772,GNA13,H.HA.16,0.375
1326,0.757224504918,0.879310344828,GNAL,H.HA.16,0.375
1327,0.937091019548,0.959183673469,GNAT1,H.HA.16,0.375
1328,0.472222222222,0.69387755102,GNAO,H.HA.16,0.375
1329,0.690027951359,0.822222222222,GNA14,H.HA.16,0.375
1330,0.684077592779,0.764705882353,GNAS2,H.HA.16,0.375
1331,0.625788363746,0.825,GNA15,H.HA.16,0.375
1332,0.816074231369,0.913793103448,GNAQ,H.HA.16,0.375
1333,1.0,1.0,GNAI2,H.HA.16,0.375
1334,0.383944395444,0.578947368421,GNA12,H.HA.16,0.375
1335,1.0,1.0,GNAZ,H.HA.16,0.375
1336,0.791158536585,0.853658536585,GNAT3,H.HA.16,0.375
1337,0.927946127946,0.963636363636,GNAT2,H.HA.17,0.4375
1338,0.959183673469,0.979591836735,GNAT1,H.HA.17,0.4375
1339,0.842342342342,0.918918918919,GNA11,H.HA.17,0.4375
1340,0.472153869956,0.69387755102,GNAO,H.HA.17,0.4375
1341,0.452546220796,0.666666666667,GNA12,H.HA.17,0.4375
1342,0.896616541353,0.947368421053,GNAI3,H.HA.17,0.4375
1343,0.839803373125,0.926829268293,GNAT3,H.HA.17,0.4375
1344,0.906967813141,0.961538461538,GNAI1,H.HA.17,0.4375
1345,0.530286775753,0.719298245614,GNA13,H.HA.17,0.4375
1346,0.716214758135,0.764705882353,GNAS2,H.HA.17,0.4375
1347,0.681084294461,0.822222222222,GNA14,H.HA.17,0.4375
1348,1.0,1.0,GNAI2,H.HA.17,0.4375
1349,0.344043396025,0.5,GNA15,H.HA.17,0.4375
1350,0.828216191712,0.913793103448,GNAQ,H.HA.17,0.4375
1351,0.766871617706,0.879310344828,GNAL,H.HA.17,0.4375
1352,1.0,1.0,GNAZ,H.HA.17,0.4375
1353,0.959183673469,0.979591836735,GNAT1,H.HA.18,0.5625
1354,0.477040816327,0.69387755102,GNAO,H.HA.18,0.5625
1355,0.62030075188,0.789473684211,GNA13,H.HA.18,0.5625
1356,0.961538461538,0.980769230769,GNAI1,H.HA.18,0.5625
1357,0.963636363636,0.981818181818,GNAT2,H.HA.18,0.5625
1358,1.0,1.0,GNAZ,H.HA.18,0.5625
1359,0.896616541353,0.947368421053,GNAI3,H.HA.18,0.5625
1360,0.706766917293,0.842105263158,GNA12,H.HA.18,0.5625
1361,0.903658536585,0.951219512195,GNAT3,H.HA.18,0.5625
1362,0.842342342342,0.918918918919,GNA11,H.HA.18,0.5625
1363,0.883244206774,0.941176470588,GNAS2,H.HA.18,0.5625
1364,0.810042347247,0.896551724138,GNAL,H.HA.18,0.5625
1365,0.656331921758,0.775862068966,GNAQ,H.HA.18,0.5625
1366,0.682070707071,0.822222222222,GNA14,H.HA.18,0.5625
1367,0.597756410256,0.725,GNA15,H.HA.18,0.5625
1368,1.0,1.0,GNAI2,H.HA.18,0.5625
1369,0.845750895872,0.882352941176,GNAS2,H.HA.19,0.5
1370,0.769706761016,0.836734693878,GNAT1,H.HA.19,0.5
1371,0.647643097643,0.818181818182,GNAT2,H.HA.19,0.5
1372,0.92383107089,0.961538461538,GNAI1,H.HA.19,0.5
1373,1.0,1.0,GNAZ,H.HA.19,0.5
1374,0.748336358137,0.879310344828,GNAL,H.HA.19,0.5
1375,0.505952380952,0.714285714286,GNAO,H.HA.19,0.5
1376,0.73529776987,0.862068965517,GNAQ,H.HA.19,0.5
1377,0.90487804878,0.926829268293,GNAT3,H.HA.19,0.5
1378,0.896616541353,0.947368421053,GNAI3,H.HA.19,0.5
1379,0.530104038008,0.614035087719,GNA13,H.HA.19,0.5
1380,0.236082168769,0.526315789474,GNA12,H.HA.19,0.5
1381,1.0,1.0,GNAI2,H.HA.19,0.5
1382,0.842342342342,0.918918918919,GNA11,H.HA.19,0.5
1383,0.622488486747,0.75,GNA15,H.HA.19,0.5
1384,0.653383524685,0.8,GNA14,H.HA.19,0.5
1385,0.471577044183,0.69387755102,GNAO,H.HA.20,0.1875
1386,0.656015037594,0.789473684211,GNA12,H.HA.20,0.1875
1387,0.796491438163,0.896551724138,GNAQ,H.HA.20,0.1875
1388,0.422002094245,0.735294117647,GNAS2,H.HA.20,0.1875
1389,0.936868686869,0.963636363636,GNAT2,H.HA.20,0.1875
1390,0.798872180451,0.894736842105,GNA13,H.HA.20,0.1875
1391,1.0,1.0,GNAZ,H.HA.20,0.1875
1392,1.0,1.0,GNAI2,H.HA.20,0.1875
1393,0.901485028569,0.926829268293,GNAT3,H.HA.20,0.1875
1394,0.794193853759,0.795918367347,GNAT1,H.HA.20,0.1875
1395,0.952111613876,0.961538461538,GNAI1,H.HA.20,0.1875
1396,0.777433374341,0.859649122807,GNAI3,H.HA.20,0.1875
1397,0.764834413936,0.879310344828,GNAL,H.HA.20,0.1875
1398,0.842342342342,0.918918918919,GNA11,H.HA.20,0.1875
1399,0.456153846154,0.425,GNA15,H.HA.20,0.1875
1400,0.710101010101,0.844444444444,GNA14,H.HA.20,0.1875
1401,0.471577044183,0.69387755102,GNAO,H.HA.21,0.6875
1402,0.952015419696,0.980392156863,GNAZ,H.HA.21,0.6875
1403,0.710348863387,0.80487804878,GNAT3,H.HA.21,0.6875
1404,0.671307121036,0.824561403509,GNA12,H.HA.21,0.6875
1405,1.0,1.0,GNAI2,H.HA.21,0.6875
1406,0.896616541353,0.947368421053,GNAI3,H.HA.21,0.6875
1407,0.963636363636,0.981818181818,GNAT2,H.HA.21,0.6875
1408,0.798872180451,0.894736842105,GNA13,H.HA.21,0.6875
1409,0.585101010101,0.733333333333,GNA14,H.HA.21,0.6875
1410,0.664523282046,0.810344827586,GNAQ,H.HA.21,0.6875
1411,0.76610975596,0.879310344828,GNAL,H.HA.21,0.6875
1412,0.914404223228,0.961538461538,GNAI1,H.HA.21,0.6875
1413,0.778966131907,0.882352941176,GNAS2,H.HA.21,0.6875
1414,0.873086734694,0.918367346939,GNAT1,H.HA.21,0.6875
1415,0.590028379429,0.725,GNA15,H.HA.21,0.6875
1416,0.572072072072,0.648648648649,GNA11,H.HA.21,0.6875
1417,0.706766917293,0.842105263158,GNA12,H.HA.22,0.625
1418,0.895731707317,0.951219512195,GNAT3,H.HA.22,0.625
1419,1.0,1.0,GNAI2,H.HA.22,0.625
1420,0.835924815544,0.913793103448,GNAQ,H.HA.22,0.625
1421,0.7944646098,0.879310344828,GNAL,H.HA.22,0.625
1422,0.669898362501,0.8,GNA14,H.HA.22,0.625
1423,0.743993993994,0.864864864865,GNA11,H.HA.22,0.625
1424,0.985294117647,0.970588235294,GNAS2,H.HA.22,0.625
1425,0.491496598639,0.69387755102,GNAO,H.HA.22,0.625
1426,0.960784313725,0.980392156863,GNAZ,H.HA.22,0.625
1427,0.912121212121,0.927272727273,GNAT2,H.HA.22,0.625
1428,0.797011881517,0.825,GNA15,H.HA.22,0.625
1429,0.888314536341,0.929824561404,GNAI3,H.HA.22,0.625
1430,0.798872180451,0.894736842105,GNA13,H.HA.22,0.625
1431,0.92383107089,0.961538461538,GNAI1,H.HA.22,0.625
1432,0.93962585034,0.938775510204,GNAT1,H.HA.22,0.625
1433,0.879810087695,0.926829268293,GNAT3,H.HA.23,0.5
1434,0.841528055569,0.896551724138,GNAQ,H.HA.23,0.5
1435,0.896376811594,0.717391304348,GNAI2,H.HA.23,0.5
1436,0.931568627451,0.960784313725,GNAZ,H.HA.23,0.5
1437,0.548665359407,0.725,GNA15,H.HA.23,0.5
1438,0.444727891156,0.65306122449,GNAO,H.HA.23,0.5
1439,0.706766917293,0.842105263158,GNA12,H.HA.23,0.5
1440,0.764113236302,0.844827586207,GNAL,H.HA.23,0.5
1441,0.700757575758,0.822222222222,GNA14,H.HA.23,0.5
1442,0.695306093453,0.794117647059,GNAS2,H.HA.23,0.5
1443,0.793543543544,0.837837837838,GNA11,H.HA.23,0.5
1444,0.896616541353,0.947368421053,GNAI3,H.HA.23,0.5
1445,0.946127946128,0.945454545455,GNAT2,H.HA.23,0.5
1446,0.961538461538,0.980769230769,GNAI1,H.HA.23,0.5
1447,0.798872180451,0.894736842105,GNA13,H.HA.23,0.5
1448,0.959183673469,0.979591836735,GNAT1,H.HA.23,0.5
1449,0.952015419696,0.980392156863,GNAZ,H.HA.24,0.5625
1450,0.666464646465,0.8,GNA14,H.HA.24,0.5625
1451,0.366050219142,0.65,GNA15,H.HA.24,0.5625
1452,0.774243538625,0.879310344828,GNAQ,H.HA.24,0.5625
1453,0.706766917293,0.842105263158,GNA12,H.HA.24,0.5625
1454,0.842342342342,0.918918918919,GNA11,H.HA.24,0.5625
1455,0.951219512195,0.975609756098,GNAT3,H.HA.24,0.5625
1456,0.198035225109,0.470588235294,GNAS2,H.HA.24,0.5625
1457,0.833635813672,0.913793103448,GNAL,H.HA.24,0.5625
1458,0.865858585859,0.927272727273,GNAT2,H.HA.24,0.5625
1459,0.915399442015,0.961538461538,GNAI1,H.HA.24,0.5625
1460,0.896616541353,0.947368421053,GNAI3,H.HA.24,0.5625
1461,0.95652173913,0.978260869565,GNAI2,H.HA.24,0.5625
1462,0.798872180451,0.894736842105,GNA13,H.HA.24,0.5625
1463,0.780102040816,0.795918367347,GNAT1,H.HA.24,0.5625
1464,0.489794906108,0.714285714286,GNAO,H.HA.24,0.5625
1465,0.80518018018,0.891891891892,GNA11,H.HA.25,1.0
1466,0.95,0.975,GNA15,H.HA.25,1.0
1467,0.690909090909,0.818181818182,GNAT2,H.HA.25,1.0
1468,0.826466327719,0.913793103448,GNAQ,H.HA.25,1.0
1469,0.794313369631,0.896551724138,GNAL,H.HA.25,1.0
1470,0.710101010101,0.844444444444,GNA14,H.HA.25,1.0
1471,0.90843709312,0.961538461538,GNAI1,H.HA.25,1.0
