,Unnamed: 0,actual_cost,date,drugClass,drugCode,drugName,drugNameQuery,items,quantity,section
1350,30,3795.18,2014-12-01,small molecule,1104020Y0,Ketotifen Fumarate,ketotifen,400.0,2630.0,11.4: Corti'roids & Other Anti-Inflamm.Preps.
1351,31,3257.62,2015-01-01,small molecule,1104020Y0,Ketotifen Fumarate,ketotifen,341.0,2260.0,11.4: Corti'roids & Other Anti-Inflamm.Preps.
1352,32,3431.53,2015-02-01,small molecule,1104020Y0,Ketotifen Fumarate,ketotifen,372.0,2375.0,11.4: Corti'roids & Other Anti-Inflamm.Preps.
1353,33,4365.7,2015-03-01,small molecule,1104020Y0,Ketotifen Fumarate,ketotifen,468.0,3020.0,11.4: Corti'roids & Other Anti-Inflamm.Preps.
1354,34,5844.35,2015-04-01,small molecule,1104020Y0,Ketotifen Fumarate,ketotifen,645.0,4045.0,11.4: Corti'roids & Other Anti-Inflamm.Preps.
1355,35,5772.14,2015-05-01,small molecule,1104020Y0,Ketotifen Fumarate,ketotifen,633.0,3995.0,11.4: Corti'roids & Other Anti-Inflamm.Preps.
1356,36,8932.59,2015-06-01,small molecule,1104020Y0,Ketotifen Fumarate,ketotifen,1017.0,6180.0,11.4: Corti'roids & Other Anti-Inflamm.Preps.
1357,37,8329.25,2015-07-01,small molecule,1104020Y0,Ketotifen Fumarate,ketotifen,919.0,5765.0,11.4: Corti'roids & Other Anti-Inflamm.Preps.
1358,38,4742.33,2015-08-01,small molecule,1104020Y0,Ketotifen Fumarate,ketotifen,521.0,3285.0,11.4: Corti'roids & Other Anti-Inflamm.Preps.
1359,39,4740.47,2015-09-01,small molecule,1104020Y0,Ketotifen Fumarate,ketotifen,496.0,3280.0,11.4: Corti'roids & Other Anti-Inflamm.Preps.
1360,40,3566.55,2015-10-01,small molecule,1104020Y0,Ketotifen Fumarate,ketotifen,394.0,2470.0,11.4: Corti'roids & Other Anti-Inflamm.Preps.
1361,41,3866.65,2015-11-01,small molecule,1104020Y0,Ketotifen Fumarate,ketotifen,414.0,2680.0,11.4: Corti'roids & Other Anti-Inflamm.Preps.
1362,42,3516.05,2015-12-01,small molecule,1104020Y0,Ketotifen Fumarate,ketotifen,385.0,2435.0,11.4: Corti'roids & Other Anti-Inflamm.Preps.
1363,43,3426.89,2016-01-01,small molecule,1104020Y0,Ketotifen Fumarate,ketotifen,372.0,2375.0,11.4: Corti'roids & Other Anti-Inflamm.Preps.
1364,44,3425.53,2016-02-01,small molecule,1104020Y0,Ketotifen Fumarate,ketotifen,354.0,2370.0,11.4: Corti'roids & Other Anti-Inflamm.Preps.
1365,45,3960.96,2016-03-01,small molecule,1104020Y0,Ketotifen Fumarate,ketotifen,436.0,2740.0,11.4: Corti'roids & Other Anti-Inflamm.Preps.
1366,46,5637.14,2016-04-01,small molecule,1104020Y0,Ketotifen Fumarate,ketotifen,611.0,3900.0,11.4: Corti'roids & Other Anti-Inflamm.Preps.
1367,47,6707.01,2016-05-01,small molecule,1104020Y0,Ketotifen Fumarate,ketotifen,732.0,4640.0,11.4: Corti'roids & Other Anti-Inflamm.Preps.
1368,48,7770.8,2016-06-01,small molecule,1104020Y0,Ketotifen Fumarate,ketotifen,886.0,5375.0,11.4: Corti'roids & Other Anti-Inflamm.Preps.
1369,49,6759.38,2016-07-01,small molecule,1104020Y0,Ketotifen Fumarate,ketotifen,732.0,4670.0,11.4: Corti'roids & Other Anti-Inflamm.Preps.
1370,50,4805.41,2016-08-01,small molecule,1104020Y0,Ketotifen Fumarate,ketotifen,532.0,3320.0,11.4: Corti'roids & Other Anti-Inflamm.Preps.
1371,51,4190.12,2016-09-01,small molecule,1104020Y0,Ketotifen Fumarate,ketotifen,457.0,2895.0,11.4: Corti'roids & Other Anti-Inflamm.Preps.
1372,52,3581.04,2016-10-01,small molecule,1104020Y0,Ketotifen Fumarate,ketotifen,387.0,2475.0,11.4: Corti'roids & Other Anti-Inflamm.Preps.
1373,53,3288.46,2016-11-01,small molecule,1104020Y0,Ketotifen Fumarate,ketotifen,348.0,2275.0,11.4: Corti'roids & Other Anti-Inflamm.Preps.
1374,54,3320.84,2016-12-01,small molecule,1104020Y0,Ketotifen Fumarate,ketotifen,345.0,2295.0,11.4: Corti'roids & Other Anti-Inflamm.Preps.
1375,55,3376.2104,2017-01-01,small molecule,1104020Y0,Ketotifen Fumarate,ketotifen,347.0,2335.0,11.4: Corti'roids & Other Anti-Inflamm.Preps.
1376,56,3018.06276,2017-02-01,small molecule,1104020Y0,Ketotifen Fumarate,ketotifen,318.0,2085.0,11.4: Corti'roids & Other Anti-Inflamm.Preps.
1377,57,4214.32812,2017-03-01,small molecule,1104020Y0,Ketotifen Fumarate,ketotifen,451.0,2910.0,11.4: Corti'roids & Other Anti-Inflamm.Preps.
1378,58,4692.20497,2017-04-01,small molecule,1104020Y0,Ketotifen Fumarate,ketotifen,514.0,3245.0,11.4: Corti'roids & Other Anti-Inflamm.Preps.
1379,59,5574.2455,2017-05-01,small molecule,1104020Y0,Ketotifen Fumarate,ketotifen,606.0,3850.0,11.4: Corti'roids & Other Anti-Inflamm.Preps.
1380,0,442985.84,2012-06-01,peptide,0803043P0,Lanreotide,lanreotide,646.0,698.0,8.3: Sex Hormones & Antag In Malig Disease
1381,1,434669.01,2012-07-01,peptide,0803043P0,Lanreotide,lanreotide,632.0,685.0,8.3: Sex Hormones & Antag In Malig Disease
1382,2,480265.75,2012-08-01,peptide,0803043P0,Lanreotide,lanreotide,699.0,749.0,8.3: Sex Hormones & Antag In Malig Disease
1383,3,442807.49,2012-09-01,peptide,0803043P0,Lanreotide,lanreotide,625.0,689.0,8.3: Sex Hormones & Antag In Malig Disease
1384,4,473688.49,2012-10-01,peptide,0803043P0,Lanreotide,lanreotide,684.0,732.0,8.3: Sex Hormones & Antag In Malig Disease
1385,5,466619.03,2012-11-01,peptide,0803043P0,Lanreotide,lanreotide,673.0,728.0,8.3: Sex Hormones & Antag In Malig Disease
1386,6,450254.85,2012-12-01,peptide,0803043P0,Lanreotide,lanreotide,646.0,695.0,8.3: Sex Hormones & Antag In Malig Disease
1387,7,490471.02,2013-01-01,peptide,0803043P0,Lanreotide,lanreotide,702.0,751.0,8.3: Sex Hormones & Antag In Malig Disease
1388,8,432959.0,2013-02-01,peptide,0803043P0,Lanreotide,lanreotide,617.0,666.0,8.3: Sex Hormones & Antag In Malig Disease
1389,9,462279.54,2013-03-01,peptide,0803043P0,Lanreotide,lanreotide,669.0,711.0,8.3: Sex Hormones & Antag In Malig Disease
1390,10,500377.67,2013-04-01,peptide,0803043P0,Lanreotide,lanreotide,715.0,774.0,8.3: Sex Hormones & Antag In Malig Disease
1391,11,488144.64,2013-05-01,peptide,0803043P0,Lanreotide,lanreotide,684.0,747.0,8.3: Sex Hormones & Antag In Malig Disease
1392,12,444106.27,2013-06-01,peptide,0803043P0,Lanreotide,lanreotide,626.0,680.0,8.3: Sex Hormones & Antag In Malig Disease
1393,13,487310.43,2013-07-01,peptide,0803043P0,Lanreotide,lanreotide,704.0,749.0,8.3: Sex Hormones & Antag In Malig Disease
1394,14,466035.56,2013-08-01,peptide,0803043P0,Lanreotide,lanreotide,654.0,714.0,8.3: Sex Hormones & Antag In Malig Disease
1395,15,471350.46,2013-09-01,peptide,0803043P0,Lanreotide,lanreotide,659.0,717.0,8.3: Sex Hormones & Antag In Malig Disease
1396,16,519804.99,2013-10-01,peptide,0803043P0,Lanreotide,lanreotide,730.0,801.0,8.3: Sex Hormones & Antag In Malig Disease
1397,17,458286.03,2013-11-01,peptide,0803043P0,Lanreotide,lanreotide,648.0,695.0,8.3: Sex Hormones & Antag In Malig Disease
1398,18,472193.09,2013-12-01,peptide,0803043P0,Lanreotide,lanreotide,671.0,724.0,8.3: Sex Hormones & Antag In Malig Disease
1399,19,507090.79,2014-01-01,peptide,0803043P0,Lanreotide,lanreotide,705.0,774.0,8.3: Sex Hormones & Antag In Malig Disease
1400,20,455647.27,2014-02-01,peptide,0803043P0,Lanreotide,lanreotide,643.0,697.0,8.3: Sex Hormones & Antag In Malig Disease
1401,21,448710.28,2014-03-01,peptide,0803043P0,Lanreotide,lanreotide,641.0,685.0,8.3: Sex Hormones & Antag In Malig Disease
1402,22,443024.75,2014-04-01,peptide,0803043P0,Lanreotide,lanreotide,635.0,682.0,8.3: Sex Hormones & Antag In Malig Disease
1403,23,466258.55,2014-05-01,peptide,0803043P0,Lanreotide,lanreotide,650.0,705.0,8.3: Sex Hormones & Antag In Malig Disease
1404,24,443500.88,2014-06-01,peptide,0803043P0,Lanreotide,lanreotide,628.0,681.0,8.3: Sex Hormones & Antag In Malig Disease
1405,25,470288.67,2014-07-01,peptide,0803043P0,Lanreotide,lanreotide,671.0,716.0,8.3: Sex Hormones & Antag In Malig Disease
1406,26,460683.49,2014-08-01,peptide,0803043P0,Lanreotide,lanreotide,652.0,703.0,8.3: Sex Hormones & Antag In Malig Disease
1407,27,469459.4,2014-09-01,peptide,0803043P0,Lanreotide,lanreotide,667.0,714.0,8.3: Sex Hormones & Antag In Malig Disease
1408,28,499238.26,2014-10-01,peptide,0803043P0,Lanreotide,lanreotide,705.0,762.0,8.3: Sex Hormones & Antag In Malig Disease
1409,29,418126.94,2014-11-01,peptide,0803043P0,Lanreotide,lanreotide,585.0,632.0,8.3: Sex Hormones & Antag In Malig Disease
1410,30,475015.33,2014-12-01,peptide,0803043P0,Lanreotide,lanreotide,674.0,732.0,8.3: Sex Hormones & Antag In Malig Disease
1411,31,465444.3,2015-01-01,peptide,0803043P0,Lanreotide,lanreotide,648.0,704.0,8.3: Sex Hormones & Antag In Malig Disease
1412,32,439523.77,2015-02-01,peptide,0803043P0,Lanreotide,lanreotide,617.0,669.0,8.3: Sex Hormones & Antag In Malig Disease
1413,33,463522.32,2015-03-01,peptide,0803043P0,Lanreotide,lanreotide,632.0,698.0,8.3: Sex Hormones & Antag In Malig Disease
1414,34,420692.71,2015-04-01,peptide,0803043P0,Lanreotide,lanreotide,600.0,651.0,8.3: Sex Hormones & Antag In Malig Disease
1415,35,428448.45,2015-05-01,peptide,0803043P0,Lanreotide,lanreotide,606.0,649.0,8.3: Sex Hormones & Antag In Malig Disease
1416,36,446106.33,2015-06-01,peptide,0803043P0,Lanreotide,lanreotide,626.0,685.0,8.3: Sex Hormones & Antag In Malig Disease
1417,37,488969.71,2015-07-01,peptide,0803043P0,Lanreotide,lanreotide,689.0,736.0,8.3: Sex Hormones & Antag In Malig Disease
1418,38,419886.02,2015-08-01,peptide,0803043P0,Lanreotide,lanreotide,581.0,635.0,8.3: Sex Hormones & Antag In Malig Disease
1419,39,477545.89,2015-09-01,peptide,0803043P0,Lanreotide,lanreotide,666.0,708.0,8.3: Sex Hormones & Antag In Malig Disease
1420,40,487128.15,2015-10-01,peptide,0803043P0,Lanreotide,lanreotide,669.0,722.0,8.3: Sex Hormones & Antag In Malig Disease
1421,41,453612.97,2015-11-01,peptide,0803043P0,Lanreotide,lanreotide,619.0,674.0,8.3: Sex Hormones & Antag In Malig Disease
1422,42,454889.46,2015-12-01,peptide,0803043P0,Lanreotide,lanreotide,619.0,664.0,8.3: Sex Hormones & Antag In Malig Disease
1423,43,467392.47,2016-01-01,peptide,0803043P0,Lanreotide,lanreotide,630.0,693.0,8.3: Sex Hormones & Antag In Malig Disease
1424,44,431362.45,2016-02-01,peptide,0803043P0,Lanreotide,lanreotide,592.0,633.0,8.3: Sex Hormones & Antag In Malig Disease
1425,45,456854.06,2016-03-01,peptide,0803043P0,Lanreotide,lanreotide,618.0,676.0,8.3: Sex Hormones & Antag In Malig Disease
1426,46,457152.35,2016-04-01,peptide,0803043P0,Lanreotide,lanreotide,615.0,664.0,8.3: Sex Hormones & Antag In Malig Disease
1427,47,410368.14,2016-05-01,peptide,0803043P0,Lanreotide,lanreotide,575.0,610.0,8.3: Sex Hormones & Antag In Malig Disease
1428,48,456568.67,2016-06-01,peptide,0803043P0,Lanreotide,lanreotide,614.0,665.0,8.3: Sex Hormones & Antag In Malig Disease
1429,49,431871.58,2016-07-01,peptide,0803043P0,Lanreotide,lanreotide,591.0,638.0,8.3: Sex Hormones & Antag In Malig Disease
1430,50,447699.7,2016-08-01,peptide,0803043P0,Lanreotide,lanreotide,600.0,647.0,8.3: Sex Hormones & Antag In Malig Disease
1431,51,455715.86,2016-09-01,peptide,0803043P0,Lanreotide,lanreotide,613.0,663.0,8.3: Sex Hormones & Antag In Malig Disease
1432,52,451418.38,2016-10-01,peptide,0803043P0,Lanreotide,lanreotide,614.0,663.0,8.3: Sex Hormones & Antag In Malig Disease
1433,53,441675.52,2016-11-01,peptide,0803043P0,Lanreotide,lanreotide,596.0,637.0,8.3: Sex Hormones & Antag In Malig Disease
1434,54,445040.48,2016-12-01,peptide,0803043P0,Lanreotide,lanreotide,587.0,634.0,8.3: Sex Hormones & Antag In Malig Disease
1435,55,430976.41237,2017-01-01,peptide,0803043P0,Lanreotide,lanreotide,582.0,623.0,8.3: Sex Hormones & Antag In Malig Disease
1436,56,415745.56984,2017-02-01,peptide,0803043P0,Lanreotide,lanreotide,551.0,592.0,8.3: Sex Hormones & Antag In Malig Disease
1437,57,435716.02964,2017-03-01,peptide,0803043P0,Lanreotide,lanreotide,585.0,632.0,8.3: Sex Hormones & Antag In Malig Disease
1438,58,364851.50669,2017-04-01,peptide,0803043P0,Lanreotide,lanreotide,489.0,525.0,8.3: Sex Hormones & Antag In Malig Disease
1439,59,452448.08693,2017-05-01,peptide,0803043P0,Lanreotide,lanreotide,597.0,639.0,8.3: Sex Hormones & Antag In Malig Disease
1560,0,2941353.17,2012-06-01,small molecule,1106000L0,Latanoprost,latanoprost,200225.0,653671.0,11.6: Treatment Of Glaucoma
1561,1,1554451.59,2012-07-01,small molecule,1106000L0,Latanoprost,latanoprost,205595.0,677014.0,11.6: Treatment Of Glaucoma
1562,2,1593723.06,2012-08-01,small molecule,1106000L0,Latanoprost,latanoprost,213360.0,701092.0,11.6: Treatment Of Glaucoma
1563,3,1462038.54,2012-09-01,small molecule,1106000L0,Latanoprost,latanoprost,197387.0,649823.0,11.6: Treatment Of Glaucoma
1564,4,1422439.19,2012-10-01,small molecule,1106000L0,Latanoprost,latanoprost,210224.0,694999.0,11.6: Treatment Of Glaucoma
1565,5,1378218.5,2012-11-01,small molecule,1106000L0,Latanoprost,latanoprost,206896.0,681373.0,11.6: Treatment Of Glaucoma
1566,6,1340940.59,2012-12-01,small molecule,1106000L0,Latanoprost,latanoprost,203769.0,669858.0,11.6: Treatment Of Glaucoma
1567,7,1185922.42,2013-01-01,small molecule,1106000L0,Latanoprost,latanoprost,205708.0,680182.0,11.6: Treatment Of Glaucoma
1568,8,1055111.92,2013-02-01,small molecule,1106000L0,Latanoprost,latanoprost,185442.0,611270.0,11.6: Treatment Of Glaucoma
1569,9,1126636.43,2013-03-01,small molecule,1106000L0,Latanoprost,latanoprost,199926.0,659189.0,11.6: Treatment Of Glaucoma
1570,10,1014466.51,2013-04-01,small molecule,1106000L0,Latanoprost,latanoprost,201674.0,672938.0,11.6: Treatment Of Glaucoma
1571,11,1058570.48,2013-05-01,small molecule,1106000L0,Latanoprost,latanoprost,211979.0,712610.0,11.6: Treatment Of Glaucoma
1572,12,963472.51,2013-06-01,small molecule,1106000L0,Latanoprost,latanoprost,193487.0,659759.0,11.6: Treatment Of Glaucoma
1573,13,919618.13,2013-07-01,small molecule,1106000L0,Latanoprost,latanoprost,211284.0,728278.0,11.6: Treatment Of Glaucoma
1574,14,888710.72,2013-08-01,small molecule,1106000L0,Latanoprost,latanoprost,207710.0,721432.0,11.6: Treatment Of Glaucoma
1575,15,848703.86,2013-09-01,small molecule,1106000L0,Latanoprost,latanoprost,197613.0,701687.0,11.6: Treatment Of Glaucoma
1576,16,831866.4,2013-10-01,small molecule,1106000L0,Latanoprost,latanoprost,209813.0,756294.0,11.6: Treatment Of Glaucoma
1577,17,782738.54,2013-11-01,small molecule,1106000L0,Latanoprost,latanoprost,200631.0,734126.0,11.6: Treatment Of Glaucoma
1578,18,797651.97,2013-12-01,small molecule,1106000L0,Latanoprost,latanoprost,206035.0,762000.0,11.6: Treatment Of Glaucoma
1579,19,803883.15,2014-01-01,small molecule,1106000L0,Latanoprost,latanoprost,206595.0,774356.0,11.6: Treatment Of Glaucoma
1580,20,712345.7,2014-02-01,small molecule,1106000L0,Latanoprost,latanoprost,184457.0,702988.0,11.6: Treatment Of Glaucoma
1581,21,766295.07,2014-03-01,small molecule,1106000L0,Latanoprost,latanoprost,198736.0,766069.0,11.6: Treatment Of Glaucoma
1582,22,709341.49,2014-04-01,small molecule,1106000L0,Latanoprost,latanoprost,198294.0,776483.0,11.6: Treatment Of Glaucoma
1583,23,736319.84,2014-05-01,small molecule,1106000L0,Latanoprost,latanoprost,206220.0,825242.0,11.6: Treatment Of Glaucoma
1584,24,699196.29,2014-06-01,small molecule,1106000L0,Latanoprost,latanoprost,195089.0,791758.0,11.6: Treatment Of Glaucoma
1585,25,755260.39,2014-07-01,small molecule,1106000L0,Latanoprost,latanoprost,210999.0,869012.0,11.6: Treatment Of Glaucoma
1586,26,708122.83,2014-08-01,small molecule,1106000L0,Latanoprost,latanoprost,197397.0,833715.0,11.6: Treatment Of Glaucoma
1587,27,730453.48,2014-09-01,small molecule,1106000L0,Latanoprost,latanoprost,201826.0,866983.0,11.6: Treatment Of Glaucoma
1588,28,794913.94,2014-10-01,small molecule,1106000L0,Latanoprost,latanoprost,211604.0,922530.0,11.6: Treatment Of Glaucoma
1589,29,715663.14,2014-11-01,small molecule,1106000L0,Latanoprost,latanoprost,189795.0,849461.0,11.6: Treatment Of Glaucoma
1590,30,808779.33,2014-12-01,small molecule,1106000L0,Latanoprost,latanoprost,214080.0,973997.0,11.6: Treatment Of Glaucoma
1591,31,778542.8,2015-01-01,small molecule,1106000L0,Latanoprost,latanoprost,199475.0,927359.0,11.6: Treatment Of Glaucoma
1592,32,712070.76,2015-02-01,small molecule,1106000L0,Latanoprost,latanoprost,183286.0,864106.0,11.6: Treatment Of Glaucoma
1593,33,798348.39,2015-03-01,small molecule,1106000L0,Latanoprost,latanoprost,203169.0,981664.0,11.6: Treatment Of Glaucoma
1594,34,824435.49,2015-04-01,small molecule,1106000L0,Latanoprost,latanoprost,199922.0,980678.0,11.6: Treatment Of Glaucoma
1595,35,814103.96,2015-05-01,small molecule,1106000L0,Latanoprost,latanoprost,196875.0,986390.0,11.6: Treatment Of Glaucoma
1596,36,849512.62,2015-06-01,small molecule,1106000L0,Latanoprost,latanoprost,204579.0,1048355.0,11.6: Treatment Of Glaucoma
1597,37,861141.4,2015-07-01,small molecule,1106000L0,Latanoprost,latanoprost,214720.0,1113231.0,11.6: Treatment Of Glaucoma
1598,38,787434.54,2015-08-01,small molecule,1106000L0,Latanoprost,latanoprost,196137.0,1038212.0,11.6: Treatment Of Glaucoma
1599,39,831871.28,2015-09-01,small molecule,1106000L0,Latanoprost,latanoprost,206852.0,1110798.0,11.6: Treatment Of Glaucoma
1600,40,833835.16,2015-10-01,small molecule,1106000L0,Latanoprost,latanoprost,209585.0,1157681.0,11.6: Treatment Of Glaucoma
1601,41,795669.95,2015-11-01,small molecule,1106000L0,Latanoprost,latanoprost,200306.0,1132314.0,11.6: Treatment Of Glaucoma
1602,42,882585.44,2015-12-01,small molecule,1106000L0,Latanoprost,latanoprost,222324.0,1267637.0,11.6: Treatment Of Glaucoma
1603,43,723934.86,2016-01-01,small molecule,1106000L0,Latanoprost,latanoprost,198289.0,1152226.0,11.6: Treatment Of Glaucoma
1604,44,717151.41,2016-02-01,small molecule,1106000L0,Latanoprost,latanoprost,196109.0,1152631.0,11.6: Treatment Of Glaucoma
1605,45,762731.62,2016-03-01,small molecule,1106000L0,Latanoprost,latanoprost,207848.0,1244489.0,11.6: Treatment Of Glaucoma
1606,46,778003.0,2016-04-01,small molecule,1106000L0,Latanoprost,latanoprost,211196.0,1299439.0,11.6: Treatment Of Glaucoma
1607,47,750379.93,2016-05-01,small molecule,1106000L0,Latanoprost,latanoprost,202948.0,1265999.0,11.6: Treatment Of Glaucoma
1608,48,738694.72,2016-06-01,small molecule,1106000L0,Latanoprost,latanoprost,211268.0,1338976.0,11.6: Treatment Of Glaucoma
1609,49,722646.07,2016-07-01,small molecule,1106000L0,Latanoprost,latanoprost,207532.0,1337296.0,11.6: Treatment Of Glaucoma
1610,50,742188.75,2016-08-01,small molecule,1106000L0,Latanoprost,latanoprost,211397.0,1387105.0,11.6: Treatment Of Glaucoma
1611,51,750410.8,2016-09-01,small molecule,1106000L0,Latanoprost,latanoprost,213414.0,1416039.0,11.6: Treatment Of Glaucoma
1612,52,722142.42,2016-10-01,small molecule,1106000L0,Latanoprost,latanoprost,207614.0,1407694.0,11.6: Treatment Of Glaucoma
1613,53,747529.81,2016-11-01,small molecule,1106000L0,Latanoprost,latanoprost,213177.0,1474269.0,11.6: Treatment Of Glaucoma
1614,54,771561.34,2016-12-01,small molecule,1106000L0,Latanoprost,latanoprost,220453.0,1532550.0,11.6: Treatment Of Glaucoma
1615,55,710618.32111,2017-01-01,small molecule,1106000L0,Latanoprost,latanoprost,206369.0,1475535.0,11.6: Treatment Of Glaucoma
1616,56,667038.8938,2017-02-01,small molecule,1106000L0,Latanoprost,latanoprost,193922.0,1393658.0,11.6: Treatment Of Glaucoma
1617,57,780072.10498,2017-03-01,small molecule,1106000L0,Latanoprost,latanoprost,224413.0,1640171.0,11.6: Treatment Of Glaucoma
1618,58,770212.75932,2017-04-01,small molecule,1106000L0,Latanoprost,latanoprost,200931.0,1482532.0,11.6: Treatment Of Glaucoma
1619,59,845772.20585,2017-05-01,small molecule,1106000L0,Latanoprost,latanoprost,218011.0,1658469.0,11.6: Treatment Of Glaucoma
1620,0,557598.83,2012-06-01,small molecule,1106000AD,Latanoprost & Timolol,latanoprost,30094.0,98991.0,11.6: Treatment Of Glaucoma
1621,1,637024.68,2012-07-01,small molecule,1106000AD,Latanoprost & Timolol,latanoprost,31040.0,103153.0,11.6: Treatment Of Glaucoma
1622,2,662498.77,2012-08-01,small molecule,1106000AD,Latanoprost & Timolol,latanoprost,32349.0,107375.0,11.6: Treatment Of Glaucoma
1623,3,609493.63,2012-09-01,small molecule,1106000AD,Latanoprost & Timolol,latanoprost,29651.0,98946.0,11.6: Treatment Of Glaucoma
1624,4,518233.61,2012-10-01,small molecule,1106000AD,Latanoprost & Timolol,latanoprost,31465.0,104550.0,11.6: Treatment Of Glaucoma
1625,5,514346.17,2012-11-01,small molecule,1106000AD,Latanoprost & Timolol,latanoprost,31090.0,103873.0,11.6: Treatment Of Glaucoma
1626,6,501757.45,2012-12-01,small molecule,1106000AD,Latanoprost & Timolol,latanoprost,30488.0,101605.0,11.6: Treatment Of Glaucoma
1627,7,448643.09,2013-01-01,small molecule,1106000AD,Latanoprost & Timolol,latanoprost,30575.0,101588.0,11.6: Treatment Of Glaucoma
1628,8,404951.95,2013-02-01,small molecule,1106000AD,Latanoprost & Timolol,latanoprost,27665.0,91838.0,11.6: Treatment Of Glaucoma
1629,9,439429.83,2013-03-01,small molecule,1106000AD,Latanoprost & Timolol,latanoprost,30195.0,100533.0,11.6: Treatment Of Glaucoma
1630,10,371674.5,2013-04-01,small molecule,1106000AD,Latanoprost & Timolol,latanoprost,30041.0,100112.0,11.6: Treatment Of Glaucoma
1631,11,380623.99,2013-05-01,small molecule,1106000AD,Latanoprost & Timolol,latanoprost,31263.0,103702.0,11.6: Treatment Of Glaucoma
1632,12,346943.97,2013-06-01,small molecule,1106000AD,Latanoprost & Timolol,latanoprost,28525.0,95910.0,11.6: Treatment Of Glaucoma
1633,13,362309.09,2013-07-01,small molecule,1106000AD,Latanoprost & Timolol,latanoprost,30882.0,103343.0,11.6: Treatment Of Glaucoma
1634,14,354060.38,2013-08-01,small molecule,1106000AD,Latanoprost & Timolol,latanoprost,30546.0,102505.0,11.6: Treatment Of Glaucoma
1635,15,332873.79,2013-09-01,small molecule,1106000AD,Latanoprost & Timolol,latanoprost,28938.0,97433.0,11.6: Treatment Of Glaucoma
1636,16,325359.62,2013-10-01,small molecule,1106000AD,Latanoprost & Timolol,latanoprost,30916.0,105064.0,11.6: Treatment Of Glaucoma
1637,17,302589.22,2013-11-01,small molecule,1106000AD,Latanoprost & Timolol,latanoprost,29417.0,99320.0,11.6: Treatment Of Glaucoma
1638,18,304694.29,2013-12-01,small molecule,1106000AD,Latanoprost & Timolol,latanoprost,30025.0,101160.0,11.6: Treatment Of Glaucoma
1639,19,301015.35,2014-01-01,small molecule,1106000AD,Latanoprost & Timolol,latanoprost,30091.0,101759.0,11.6: Treatment Of Glaucoma
1640,20,264042.67,2014-02-01,small molecule,1106000AD,Latanoprost & Timolol,latanoprost,26782.0,90225.0,11.6: Treatment Of Glaucoma
1641,21,283593.7,2014-03-01,small molecule,1106000AD,Latanoprost & Timolol,latanoprost,28863.0,97735.0,11.6: Treatment Of Glaucoma
1642,22,252130.71,2014-04-01,small molecule,1106000AD,Latanoprost & Timolol,latanoprost,28581.0,97064.0,11.6: Treatment Of Glaucoma
1643,23,265843.21,2014-05-01,small molecule,1106000AD,Latanoprost & Timolol,latanoprost,29928.0,102385.0,11.6: Treatment Of Glaucoma
1644,24,246319.71,2014-06-01,small molecule,1106000AD,Latanoprost & Timolol,latanoprost,27985.0,95595.0,11.6: Treatment Of Glaucoma
1645,25,263951.96,2014-07-01,small molecule,1106000AD,Latanoprost & Timolol,latanoprost,30053.0,103064.0,11.6: Treatment Of Glaucoma
1646,26,247236.56,2014-08-01,small molecule,1106000AD,Latanoprost & Timolol,latanoprost,28183.0,96695.0,11.6: Treatment Of Glaucoma
1647,27,249351.73,2014-09-01,small molecule,1106000AD,Latanoprost & Timolol,latanoprost,28551.0,98231.0,11.6: Treatment Of Glaucoma
1648,28,251487.47,2014-10-01,small molecule,1106000AD,Latanoprost & Timolol,latanoprost,29639.0,101963.0,11.6: Treatment Of Glaucoma
1649,29,225470.63,2014-11-01,small molecule,1106000AD,Latanoprost & Timolol,latanoprost,26705.0,91983.0,11.6: Treatment Of Glaucoma
1650,30,253581.85,2014-12-01,small molecule,1106000AD,Latanoprost & Timolol,latanoprost,30089.0,104207.0,11.6: Treatment Of Glaucoma
1651,31,224291.19,2015-01-01,small molecule,1106000AD,Latanoprost & Timolol,latanoprost,27923.0,97056.0,11.6: Treatment Of Glaucoma
1652,32,205070.22,2015-02-01,small molecule,1106000AD,Latanoprost & Timolol,latanoprost,25656.0,89144.0,11.6: Treatment Of Glaucoma
1653,33,225563.2,2015-03-01,small molecule,1106000AD,Latanoprost & Timolol,latanoprost,28422.0,98395.0,11.6: Treatment Of Glaucoma
1654,34,219940.34,2015-04-01,small molecule,1106000AD,Latanoprost & Timolol,latanoprost,27809.0,96581.0,11.6: Treatment Of Glaucoma
1655,35,213075.49,2015-05-01,small molecule,1106000AD,Latanoprost & Timolol,latanoprost,27130.0,93983.0,11.6: Treatment Of Glaucoma
1656,36,218605.73,2015-06-01,small molecule,1106000AD,Latanoprost & Timolol,latanoprost,28070.0,97421.0,11.6: Treatment Of Glaucoma
1657,37,218929.86,2015-07-01,small molecule,1106000AD,Latanoprost & Timolol,latanoprost,29190.0,102117.0,11.6: Treatment Of Glaucoma
1658,38,195585.32,2015-08-01,small molecule,1106000AD,Latanoprost & Timolol,latanoprost,26403.0,92199.0,11.6: Treatment Of Glaucoma
1659,39,205942.42,2015-09-01,small molecule,1106000AD,Latanoprost & Timolol,latanoprost,27880.0,97831.0,11.6: Treatment Of Glaucoma
1660,40,195263.99,2015-10-01,small molecule,1106000AD,Latanoprost & Timolol,latanoprost,28069.0,97514.0,11.6: Treatment Of Glaucoma
